Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4
21.056,-0.0002989745788574219,-0.00030893551635742186,-9.2333984375e-05,0.000158935546875,-3.3056640625e-05,6.743163299560546e-05,3.5791015624999995e-05,0.000304248046875
21.058,-0.00029267575073242187,-0.00030654293823242186,-8.4765625e-05,0.00016025390625,-3.085937309265137e-05,6.767577362060546e-05,3.681640625e-05,0.000305078125
21.06,-0.00030297848510742187,-0.0003146972351074219,-9.6337890625e-05,0.000149951171875,-4.3603515624999995e-05,5.708007049560546e-05,2.4365232467651365e-05,0.000293798828125
21.062,-0.00029511715698242187,-0.00031201168823242185,-9.326171875e-05,0.00016201171875,-3.69140625e-05,6.865233612060546e-05,3.330078125e-05,0.0003041015625
21.064,-0.00029721676635742185,-0.00031293942260742186,-9.409179687499999e-05,0.00015991210937499998,-3.7744140625e-05,6.840819549560546e-05,3.2763671874999997e-05,0.00030346679687499997
21.066,-0.0003033691101074219,-0.00031000973510742185,-9.3310546875e-05,0.000157568359375,-3.784179306030273e-05,6.762694549560547e-05,3.110351371765137e-05,0.000302197265625
21.068,-0.0003117187194824219,-0.0003102538757324219,-9.78515625e-05,0.000153125,-4.4824214935302734e-05,6.220702743530274e-05,2.2949216842651365e-05,0.00029580078125
21.07,-0.0003083495788574219,-0.00030307614135742186,-9.272460937499999e-05,0.000159521484375,-3.999023056030273e-05,6.577147674560547e-05,2.8955076217651365e-05,0.000300244140625
21.072,-0.0003170898132324219,-0.00031689450073242185,-0.00010664062499999999,0.00014775390625,-5.156249618530273e-05,5.0976558685302734e-05,1.5624998092651366e-05,0.0002861328125
21.074,-0.00031308590698242184,-0.00032314450073242187,-0.00010361328125,0.0001484375,-4.833983993530273e-05,5.888671493530273e-05,1.6601560592651366e-05,0.0002896484375
21.076,-0.00031840817260742185,-0.00033647457885742187,-0.000107958984375,0.000141259765625,-5.1806640625e-05,6.801757049560546e-05,1.5283203125e-05,0.000291943359375
21.078,-0.00030473629760742184,-0.00032524411010742186,-9.7607421875e-05,0.000149462890625,-3.9111328124999995e-05,5.9716789245605464e-05,2.8759763717651366e-05,0.00029858398437499997
21.08,-0.0002974120788574219,-0.00031948239135742184,-9.2822265625e-05,0.000156884765625,-3.598632431030273e-05,5.3369136810302734e-05,3.081054496765137e-05,0.000296923828125
21.082,-0.0002807128601074219,-0.00030327145385742184,-7.4365234375e-05,0.000174560546875,-2.1142576217651368e-05,7.172850799560546e-05,4.5361324310302736e-05,0.000311767578125
21.084,-0.00029506832885742187,-0.0003112792663574219,-8.3349609375e-05,0.000165673828125,-2.8466794967651367e-05,6.411132049560546e-05,3.7548824310302735e-05,0.000301611328125
21.086,-0.00030522457885742184,-0.00032329098510742185,-9.0087890625e-05,0.000157470703125,-3.6572261810302734e-05,6.0205074310302734e-05,2.7587888717651366e-05,0.000295068359375
21.088,-0.0003170898132324219,-0.00032714840698242186,-0.00010029296875,0.00015302734375,-4.453124618530273e-05,5.9765621185302735e-05,2.1972654342651368e-05,0.00029375
21.09,-0.00032319332885742187,-0.00031967770385742187,-9.555664062499999e-05,0.00015473632812499998,-3.579101181030273e-05,6.313476181030273e-05,3.1005857467651366e-05,0.00029858398437499997
21.092,-0.00033920895385742184,-0.0003318847351074219,-0.000106689453125,0.000144677734375,-4.360351181030273e-05,5.092773056030273e-05,2.1240232467651367e-05,0.000286865234375
21.094,-0.0003265624694824219,-0.00032324215698242186,-9.804687499999999e-05,0.00014921875,-3.857421875e-05,5.722655487060547e-05,2.6562498092651367e-05,0.00029287109375
21.096,-0.00030605465698242186,-0.0003107421569824219,-7.958984375e-05,0.00015937499999999998,-2.9199216842651365e-05,7.011717987060546e-05,3.7109375e-05,0.00030458984375
21.098,-0.00029374996948242186,-0.0003038085632324219,-7.412109375e-05,0.00016728515624999998,-2.4609373092651365e-05,8.066405487060547e-05,4.248046875e-05,0.0003154296875
21.1,-0.0002975097351074219,-0.00030747067260742186,-8.9501953125e-05,0.000161279296875,-3.4716793060302736e-05,6.948241424560547e-05,3.2763671874999997e-05,0.000303369140625
21.102,-0.00028554684448242184,-0.00030048825073242187,-8.369140625e-05,0.00016611328125,-2.6171873092651366e-05,7.304686737060547e-05,4.189452743530273e-05,0.00030712890625
21.104,-0.0002984862976074219,-0.00031479489135742187,-9.2529296875e-05,0.00015249023437499998,-3.4716793060302736e-05,6.391601181030272e-05,3.286132431030273e-05,0.00029858398437499997
21.106,-0.0003068359069824219,-0.00031982418823242186,-9.70703125e-05,0.00014755859374999998,-4.1113277435302736e-05,5.957030868530273e-05,2.6562498092651367e-05,0.00029316406249999997
21.108,-0.00030908200073242185,-0.00032314450073242187,-9.755859374999999e-05,0.00014707031249999998,-4.3164058685302734e-05,5.9277339935302734e-05,2.3144529342651367e-05,0.0002919921875
21.11,-0.0002974120788574219,-0.00031557614135742184,-8.696289062499999e-05,0.00015766601562499998,-3.3544921875e-05,6.879882049560546e-05,3.1494138717651366e-05,0.000300244140625
21.112,-0.00030649411010742186,-0.00032084957885742185,-9.3505859375e-05,0.00015395507812499998,-3.745116806030273e-05,6.459960174560546e-05,2.7490232467651367e-05,0.000295458984375
21.114,-0.00030009762573242186,-0.00031132809448242187,-8.388671874999999e-05,0.00016162109374999998,-2.6464841842651364e-05,7.304686737060547e-05,3.828125e-05,0.00030673828125
21.116,-0.00030249020385742187,-0.00031401364135742185,-8.5302734375e-05,0.00015961914062499998,-2.6904294967651367e-05,7.114257049560546e-05,3.8330078125e-05,0.000307373046875
21.118,-0.00031342770385742186,-0.00031938473510742185,-9.1552734375e-05,0.000154150390625,-3.090820121765136e-05,6.645507049560546e-05,3.3837890625e-05,0.00030297851562499997
21.12,-0.00032714840698242186,-0.00032431637573242185,-0.00010419921874999999,0.000141796875,-4.501952743530273e-05,5.400390243530273e-05,1.9433593749999998e-05,0.00028828124999999996
21.122,-0.00031625973510742187,-0.0003156737976074219,-9.9658203125e-05,0.000147216796875,-3.959960556030273e-05,6.147460556030274e-05,2.6318357467651367e-05,0.00029467773437499996
21.124,-0.00032094723510742184,-0.00032866207885742186,-0.000110009765625,0.000139501953125,-4.7021480560302736e-05,5.2685543060302735e-05,1.7626951217651365e-05,0.000285205078125
21.126,-0.00032382809448242185,-0.0003377929382324219,-0.00011435546875,0.00013544921875,-5.1269523620605466e-05,4.697265625e-05,1.2304686546325683e-05,0.0002791015625
21.128,-0.0003206542663574219,-0.0003333495788574219,-0.000109521484375,0.00014243164062499998,-4.633788681030273e-05,5.4052730560302734e-05,1.8017576217651366e-05,0.000285595703125
21.13,-0.00030502926635742186,-0.00032329098510742185,-9.360351562499999e-05,0.000152587890625,-3.315429306030273e-05,6.557616424560546e-05,3.1005857467651366e-05,0.000297509765625
21.132,-0.00031552731323242184,-0.00033818356323242184,-0.000108203125,0.000136328125,-4.570312118530273e-05,4.9804683685302734e-05,1.7578123092651367e-05,0.000283203125
21.134,-0.0003121581726074219,-0.0003353027038574219,-0.000104248046875,0.000139599609375,-4.467773056030273e-05,5.249023056030273e-05,1.8798826217651365e-05,0.000286083984375
21.136,-0.00031313473510742183,-0.0003397948913574219,-0.000104248046875,0.000137353515625,-4.516601181030273e-05,5.209960556030273e-05,1.8017576217651366e-05,0.000286962890625
21.138,-0.00031972653198242187,-0.00034013668823242184,-0.00010498046875,0.00013671874999999999,-4.599608993530273e-05,5.185546493530273e-05,1.8749998092651367e-05,0.00028701171875
21.14,-0.0003343261413574219,-0.00034682614135742186,-0.000114501953125,0.000128955078125,-5.6689445495605465e-05,4.3994140625e-05,8.154296875e-06,0.000277783203125
21.142,-0.0003240234069824219,-0.00033134762573242183,-0.0001044921875,0.00013994140624999998,-4.736327362060547e-05,5.4980468749999996e-05,1.8847656249999998e-05,0.00028857421875
21.144,-0.00032441403198242184,-0.00032929684448242184,-0.00011298828125,0.00014013671875,-5.009765625e-05,5.488280487060547e-05,1.9433591842651366e-05,0.00028925781249999996
21.146,-0.00033261715698242186,-0.00033466793823242185,-0.0001208984375,0.00013623046874999999,-5.947265243530273e-05,6.035155868530273e-05,1.044921875e-05,0.00028623046874999997
21.148,-0.0003427734069824219,-0.00034414059448242183,-0.00012900390625,0.00012597655487060546,-6.69921875e-05,6.152343368530273e-05,1.464844226837158e-06,0.00028017578125
21.15,-0.00032685543823242184,-0.00033134762573242183,-0.00011240234375,0.00013935546875,-5.283202743530273e-05,5.517577743530273e-05,1.4453124046325683e-05,0.00028632812499999996
21.152,-0.0003329589538574219,-0.00034165036010742184,-0.00011684570312499999,0.000132177734375,-6.0009757995605465e-05,3.5400390625e-05,4.736328601837158e-06,0.000271923828125
21.154,-0.00032836911010742184,-0.00034399411010742185,-0.000113134765625,0.000135693359375,-5.5029289245605465e-05,4.0380859375e-05,7.861327171325682e-06,0.00027641601562499997
21.156,-0.00032617184448242186,-0.0003437499694824219,-0.00011103515625,0.00013759765625,-5.3417961120605466e-05,4.70703125e-05,1.1132812499999999e-05,0.00028134765624999997
21.158,-0.00032475582885742186,-0.00033159176635742186,-0.00010913085937499999,0.00014262695312499999,-5.112303924560547e-05,5.2783203125e-05,1.4404296875e-05,0.000286181640625
21.16,-0.00032968746948242185,-0.00031835934448242186,-0.00010751953124999999,0.00014677734375,-4.990233612060547e-05,5.6347656249999994e-05,1.4941405296325684e-05,0.000287109375
21.162,-0.0003157226257324219,-0.00029960934448242186,-8.681640624999999e-05,0.00016083984374999999,-3.359375e-05,7.285155487060546e-05,3.134765434265137e-05,0.00030224609375
21.164,-0.00031743161010742185,-0.00031157223510742184,-9.5751953125e-05,0.00015053710937499998,-4.2431640624999996e-05,6.479491424560547e-05,2.1240234375e-05,0.00029370117187499996
21.166,-0.00031191403198242186,-0.00031787106323242185,-0.00010224609375,0.0001455078125,-4.9511718749999995e-05,5.869139862060547e-05,1.26953125e-05,0.00028837890625
21.168,-0.00030449215698242186,-0.0003175780944824219,-0.0001078125,0.00014501953125,-5.0683593749999995e-05,5.683592987060547e-05,1.103515625e-05,0.00028701171875
21.17,-0.00031113278198242184,-0.0003206054382324219,-9.833984375e-05,0.00015205078125,-4.0527343749999995e-05,6.464842987060547e-05,2.1875e-05,0.00029501953125
21.172,-0.0003309570007324219,-0.00033466793823242185,-0.00010322265624999999,0.00014150390625,-4.8925773620605466e-05,5.439453125e-05,1.2890625e-05,0.000283984375
21.174,-0.00031923825073242187,-0.00032041012573242185,-9.62890625e-05,0.000149609375,-3.974608612060547e-05,6.142578125e-05,2.1093749999999998e-05,0.00029013671875
21.176,-0.00029785153198242184,-0.00030419918823242184,-8.4765625e-05,0.0001619140625,-2.5781248092651365e-05,7.314452362060547e-05,3.408203125e-05,0.00030166015625
21.178,-0.00028129879760742187,-0.00029624020385742185,-7.4951171875e-05,0.000171240234375,-1.5771483421325684e-05,8.325194549560547e-05,4.4580074310302733e-05,0.000312060546875
21.18,-0.00028593746948242185,-0.00030800778198242186,-8.115234375e-05,0.00016582031249999998,-2.236328125e-05,8.124999237060547e-05,3.8183593749999996e-05,0.00030849609374999996
21.182,-0.0002738769226074219,-0.00030131832885742183,-7.1142578125e-05,0.000177490234375,-1.2060544967651367e-05,9.125975799560547e-05,4.9072265624999996e-05,0.000319091796875
21.184,-0.0002712890319824219,-0.00030214840698242185,-7.28515625e-05,0.00017509765625,-1.5624998092651366e-05,8.261717987060547e-05,4.5019531249999995e-05,0.000310546875
21.186,-0.0002777343444824219,-0.0003023437194824219,-7.636718749999999e-05,0.00017060546875,-2.03125e-05,7.666014862060546e-05,3.925780868530273e-05,0.00030458984375
21.188,-0.0002876464538574219,-0.00030219723510742185,-7.797851562499999e-05,0.00016655273437499998,-2.3291013717651365e-05,7.368163299560546e-05,3.4716796875e-05,0.000301611328125
21.19,-0.0002832030944824219,-0.0002959960632324219,-6.943359375e-05,0.00017441406249999998,-1.42578125e-05,8.222655487060547e-05,4.5117183685302735e-05,0.00031318359375
21.192,-0.00028408200073242184,-0.00029814450073242186,-7.431640625e-05,0.00017265624999999999,-1.7187498092651366e-05,7.822264862060547e-05,4.2187499999999995e-05,0.00030937499999999997
21.194,-0.00027011715698242186,-0.0002871093444824219,-6.34765625e-05,0.00018291015625,-5.761717796325683e-06,8.935546112060546e-05,5.4101558685302735e-05,0.00032080078124999996
21.196,-0.00026918942260742185,-0.0002895995788574219,-5.7470703125e-05,0.000181689453125,-5.517577171325683e-06,9.008788299560546e-05,5.4541011810302734e-05,0.000322900390625
21.198,-0.00027490231323242187,-0.00029726559448242185,-6.5625e-05,0.00017958984374999998,-8.984374046325682e-06,8.808592987060546e-05,5.175780868530273e-05,0.00032031249999999996
21.2,-0.00028549801635742184,-0.00030903317260742185,-7.709960937499999e-05,0.000168798828125,-2.2509763717651366e-05,7.797850799560547e-05,3.8623046874999995e-05,0.000308544921875
21.202,-0.0002772948913574219,-0.00029809567260742186,-6.8701171875e-05,0.000177685546875,-1.5966795921325683e-05,8.774413299560546e-05,4.5068355560302734e-05,0.000318017578125
21.204,-0.00028798825073242184,-0.0003097655944824219,-7.626953125e-05,0.00017070312499999998,-2.2949216842651365e-05,8.173827362060547e-05,3.759765625e-05,0.00031171875
21.206,-0.00029218746948242186,-0.00030742184448242187,-7.998046875e-05,0.00016923828124999998,-2.421875e-05,7.949217987060546e-05,3.7109375e-05,0.00031103515625
21.208,-0.00028774411010742187,-0.00029760739135742186,-7.475585937499999e-05,0.000173974609375,-1.8505857467651367e-05,8.422850799560547e-05,4.1845703125e-05,0.000314990234375
21.21,-0.00027714840698242184,-0.00029335934448242184,-5.9472656249999996e-05,0.00018720703124999998,-6.054685592651367e-06,9.560546112060546e-05,5.4003906249999995e-05,0.00032451171875
21.212,-0.0002871581726074219,-0.0003103027038574219,-6.948242187499999e-05,0.000173779296875,-1.6943359375e-05,8.393553924560546e-05,4.184569931030273e-05,0.000313037109375
21.214,-0.0002856445007324219,-0.00030449215698242186,-6.806640625e-05,0.000176953125,-1.2695310592651366e-05,8.759764862060546e-05,4.677734375e-05,0.0003181640625
21.216,-0.00029370114135742186,-0.00030473629760742184,-7.1533203125e-05,0.00017465820312499998,-1.3427732467651367e-05,8.803710174560547e-05,4.8583984374999996e-05,0.00032075195312499997
21.218,-0.00030346676635742187,-0.00030756832885742185,-8.0126953125e-05,0.00017563476562499998,-1.4111328125e-05,9.018553924560546e-05,5.063476181030273e-05,0.000322802734375
21.22,-0.00031684567260742186,-0.00031918942260742187,-9.1552734375e-05,0.000166650390625,-2.5048828125e-05,8.208007049560546e-05,4.018554306030273e-05,0.000313037109375
21.222,-0.0002979491882324219,-0.0003112304382324219,-7.32421875e-05,0.00017841796875,-1.0546874999999999e-05,9.374999237060546e-05,5.332030868530273e-05,0.00032568359374999996
21.224,-0.00027944332885742186,-0.00030122067260742185,-6.665039062499999e-05,0.000182666015625,-7.275390625e-06,9.448241424560546e-05,5.5224605560302733e-05,0.000325830078125
21.226,-0.0002655273132324219,-0.0002934570007324219,-6.103515625e-05,0.0001884765625,-6.9335937499999996e-06,9.472655487060546e-05,5.175780868530273e-05,0.00032255859375
21.228,-0.0002649413757324219,-0.00029902340698242187,-6.2109375e-05,0.00018154296874999998,-1.1035154342651366e-05,8.886717987060546e-05,4.521484375e-05,0.00031533203124999997
21.23,-0.0002650390319824219,-0.0003043945007324219,-5.986328125e-05,0.000178515625,-6.0546875e-06,9.169921112060546e-05,5.283202743530273e-05,0.00032119140624999997
21.232,-0.00028149411010742185,-0.00031938473510742185,-7.182617187499999e-05,0.000164990234375,-1.5869138717651366e-05,8.022460174560546e-05,4.3701171875e-05,0.000310791015625
21.234,-0.0002747558288574219,-0.0003137206726074219,-6.616210937499999e-05,0.000170751953125,-8.544921874999999e-06,8.540038299560546e-05,5.200194931030273e-05,0.00031723632812499997
21.236,-0.00026577145385742185,-0.00030083004760742183,-6.0498046875e-05,0.000174462890625,-4.638671875e-06,8.823241424560546e-05,5.629882431030273e-05,0.000320068359375
21.238,-0.0002619628601074219,-0.00029047848510742184,-5.5908203124999995e-05,0.000175830078125,-2.099609375e-06,8.999022674560547e-05,5.7373043060302734e-05,0.000322412109375
21.24,-0.00026577145385742185,-0.00028881832885742186,-5.8837890625e-05,0.000175537109375,-5.8105468749999996e-06,8.930663299560546e-05,5.5029293060302735e-05,0.000320654296875
21.242,-0.00025346676635742185,-0.00027651364135742186,-4.6337890625e-05,0.00018920898437499998,6.298828125e-06,0.00010512694549560547,6.8310546875e-05,0.000334912109375
21.244,-0.00026220700073242186,-0.00028828121948242186,-5.791015625e-05,0.00018037109375,-1.46484375e-06,9.736327362060546e-05,6.142577743530273e-05,0.00032861328124999997
21.246,-0.00026821286010742185,-0.00029291989135742184,-6.0205078124999997e-05,0.00017563476562499998,-5.8105468749999996e-06,8.999022674560547e-05,5.6884761810302734e-05,0.000322802734375
21.248,-0.00027109371948242186,-0.00029677731323242185,-5.95703125e-05,0.000171875,-1.1621091842651366e-05,8.554686737060546e-05,5.0195312499999994e-05,0.00031748046875
21.25,-0.00026679684448242184,-0.00029277340698242185,-5.2343749999999995e-05,0.000176171875,-5.2734374999999994e-06,9.033202362060546e-05,5.576171493530273e-05,0.000323046875
21.252,-0.0002856445007324219,-0.00030498043823242187,-6.474609375e-05,0.00016376953125,-1.4160156249999999e-05,7.636717987060547e-05,4.541015243530273e-05,0.00030966796875
21.254,-0.0002758300476074219,-0.00029975582885742184,-6.381835937499999e-05,0.000170361328125,-8.740234375e-06,8.110350799560546e-05,5.1220699310302734e-05,0.00031528320312499997
21.256,-0.00026035153198242185,-0.0002916015319824219,-5.8007812499999995e-05,0.00017861328124999998,2.9296875e-07,9.013671112060547e-05,6.083983993530273e-05,0.00032412109375
21.258,-0.00026088864135742184,-0.00029360348510742187,-5.8349609375e-05,0.000182080078125,3.662109375e-06,9.516600799560547e-05,6.528320312499999e-05,0.000330517578125
21.26,-0.00027470700073242184,-0.00031015621948242184,-7.2265625e-05,0.00017236328125,-1.3671874046325683e-05,8.623046112060546e-05,5.058593368530273e-05,0.00032080078124999996
21.262,-0.00026474606323242185,-0.0003042968444824219,-6.640624999999999e-05,0.000176953125,-6.6406230926513666e-06,9.248046112060547e-05,5.791015625e-05,0.00032685546875
21.264,-0.00027319332885742184,-0.00031157223510742184,-7.4072265625e-05,0.000167333984375,-1.3134764671325683e-05,8.217772674560546e-05,4.975585556030273e-05,0.000316064453125
21.266,-0.00028339840698242186,-0.00031289059448242186,-8.017578124999999e-05,0.00016181640625,-1.923828125e-05,7.773436737060546e-05,4.267577743530273e-05,0.0003107421875
21.268,-0.0002890136413574219,-0.00031381832885742187,-7.5732421875e-05,0.000157373046875,-2.1142576217651368e-05,7.573241424560547e-05,4.0771484374999996e-05,0.00030893554687499997
21.27,-0.0002925292663574219,-0.00031147457885742185,-7.1533203125e-05,0.000168798828125,-1.4111328125e-05,8.627928924560546e-05,4.897460556030273e-05,0.000320361328125
21.272,-0.00029814450073242186,-0.0003166991882324219,-7.431640625e-05,0.0001662109375,-1.4648435592651366e-05,8.271483612060546e-05,4.677734375e-05,0.00031767578125
21.274,-0.00028247067260742185,-0.00030571286010742184,-6.479492187499999e-05,0.000181005859375,-2.880857467651367e-06,9.633788299560546e-05,5.9619140625e-05,0.000331689453125
21.276,-0.0002673827819824219,-0.00030205075073242186,-6.044921875e-05,0.000177734375,9.765644073486327e-07,9.912108612060547e-05,6.34765625e-05,0.00033388671875
21.278,-0.00026225582885742185,-0.00030942379760742186,-5.9814453125e-05,0.000178466796875,-1.025388717651367e-06,9.672850799560546e-05,6.0302734375e-05,0.000330419921875
21.28,-0.0002732909851074219,-0.00031284176635742187,-7.416992187499999e-05,0.000170263671875,-1.8701171875e-05,9.399413299560546e-05,4.116210556030273e-05,0.00031625976562499997
21.282,-0.00026733395385742184,-0.00030053707885742187,-7.3974609375e-05,0.000174755859375,-1.4599607467651367e-05,0.00010805663299560546,4.5849609375e-05,0.00032524414062499996
21.284,-0.00027109371948242186,-0.00030029293823242184,-6.748046875e-05,0.00017539062499999998,-1.2109375e-05,9.199217987060547e-05,4.98046875e-05,0.0003236328125
21.286,-0.00027802731323242185,-0.00029882809448242184,-6.494140625e-05,0.00017255859375,-1.1621093749999999e-05,8.447264862060547e-05,4.9316402435302734e-05,0.00031689453125
21.288,-0.0002747558288574219,-0.00028588864135742185,-5.9326171875e-05,0.00017836914062499998,-5.1269531249999995e-06,8.735350799560546e-05,5.6201168060302734e-05,0.000317041015625
21.29,-0.00026191403198242184,-0.00028300778198242185,-5.078125e-05,0.0001890625,5.6640625e-06,9.785155487060546e-05,6.865234375e-05,0.0003287109375
21.292,-0.00027221676635742184,-0.00030375973510742184,-6.5478515625e-05,0.000174365234375,-7.373045921325683e-06,8.569335174560547e-05,5.5712886810302734e-05,0.000317431640625
21.294,-0.00027309567260742185,-0.00030668942260742184,-6.4404296875e-05,0.000176904296875,-4.443357467651367e-06,8.920897674560546e-05,5.6982421875e-05,0.000318994140625
21.296,-0.0002811523132324219,-0.00030810543823242185,-6.15234375e-05,0.0001759765625,-6.054685592651367e-06,8.779296112060547e-05,5.4003906249999995e-05,0.000318359375
21.298,-0.0002871581726074219,-0.00031098629760742185,-6.0986328125e-05,0.000170166015625,-9.716794967651367e-06,8.481444549560547e-05,5.0439453124999995e-05,0.00031674804687499997
21.3,-0.00030556637573242185,-0.00032558590698242187,-8.134765625e-05,0.00016015624999999998,-2.4121091842651365e-05,7.578124237060546e-05,3.837890625e-05,0.0003060546875
21.302,-0.00030053707885742187,-0.00031743161010742185,-7.3193359375e-05,0.000172021484375,-1.6650390625e-05,8.813475799560547e-05,4.633788681030273e-05,0.00031733398437499996
21.304,-0.00029423825073242186,-0.00031191403198242186,-7.236328125e-05,0.000174609375,-1.640625e-05,8.935546112060546e-05,4.716796493530273e-05,0.00031874999999999997
21.306,-0.00028344723510742185,-0.00030063473510742186,-6.9287109375e-05,0.000175048828125,-1.4892577171325682e-05,8.872069549560546e-05,4.711913681030273e-05,0.000317626953125
21.308,-0.00028037106323242186,-0.00030263668823242185,-7.109375e-05,0.00016904296875,-1.85546875e-05,8.359374237060547e-05,4.335937118530273e-05,0.00031123046875
21.31,-0.00027499996948242186,-0.0003073241882324219,-6.406249999999999e-05,0.0001705078125,-1.3183591842651367e-05,8.710936737060546e-05,4.9316406249999996e-05,0.00031533203124999997
21.312,-0.00028735348510742185,-0.0003240722351074219,-7.3583984375e-05,0.00015668945312499998,-2.5634763717651368e-05,7.163085174560546e-05,3.4814453125e-05,0.000300732421875
21.314,-0.00028388668823242186,-0.00032119137573242187,-6.9140625e-05,0.0001619140625,-2.1484375e-05,7.539061737060547e-05,3.759765243530273e-05,0.0003041015625
21.316,-0.00028886715698242185,-0.0003235351257324219,-7.05078125e-05,0.0001615234375,-2.2656248092651367e-05,7.607421112060547e-05,3.798828125e-05,0.0003048828125
21.318,-0.00029331051635742185,-0.00032270504760742186,-7.0263671875e-05,0.000159716796875,-2.3486328125e-05,7.358397674560546e-05,3.764648056030273e-05,0.000303857421875
21.32,-0.0002954589538574219,-0.00032036129760742185,-7.3388671875e-05,0.000159326171875,-2.6416015624999998e-05,7.319335174560546e-05,3.549804306030273e-05,0.00030307617187499996
21.322,-0.00027963864135742184,-0.00030668942260742184,-5.9228515624999996e-05,0.000172314453125,-1.5087889671325683e-05,8.754882049560547e-05,4.7705074310302735e-05,0.00031684570312499996
21.324,-0.00028671871948242187,-0.00031748043823242184,-6.328125e-05,0.00016162109374999998,-2.28515625e-05,7.666014862060546e-05,3.876952743530273e-05,0.00030595703124999997
21.326,-0.00029570309448242186,-0.00032421871948242186,-7.207031249999999e-05,0.00015361328125,-2.8124998092651364e-05,6.884764862060547e-05,3.22265625e-05,0.00029716796874999996
21.328,-0.0003028320007324219,-0.0003265624694824219,-8.45703125e-05,0.00014912109375,-3.49609375e-05,6.494139862060546e-05,2.7246091842651366e-05,0.00029150390625
21.33,-0.0002974120788574219,-0.00032514645385742187,-7.7392578125e-05,0.000154541015625,-3.0029296875e-05,6.889647674560546e-05,3.344726181030273e-05,0.000296044921875
21.332,-0.00031308590698242184,-0.00034345700073242186,-8.867187499999999e-05,0.00013925779724121093,-4.101562118530273e-05,5.322265243530273e-05,2.197265625e-05,0.000283984375
21.334,-0.00031298825073242185,-0.0003417968444824219,-8.59375e-05,0.00014306639099121094,-3.554687118530273e-05,5.791015243530273e-05,2.6367185592651365e-05,0.00028916015625
21.336,-0.0003039062194824219,-0.0003290038757324219,-7.539062499999999e-05,0.000153125,-2.8124998092651364e-05,6.806639862060546e-05,3.515625e-05,0.00029931640625
21.338,-0.00029980465698242184,-0.00032363278198242187,-7.060546875e-05,0.0001599609375,-2.5097656249999997e-05,7.255858612060547e-05,3.857421493530273e-05,0.000303125
21.34,-0.00030893551635742186,-0.00033754879760742186,-8.891601562499999e-05,0.000151123046875,-3.6279296874999996e-05,6.381835174560547e-05,2.6611326217651365e-05,0.000292529296875
21.342,-0.00030068356323242185,-0.00033701168823242186,-8.203124999999999e-05,0.00015927734375,-3.0078124999999998e-05,7.216796112060547e-05,3.2324214935302735e-05,0.00029863281249999996
21.344,-0.00030864254760742184,-0.00034184567260742187,-8.989257812499999e-05,0.00015151367187499998,-3.8818359375e-05,6.606444549560546e-05,2.4365234375e-05,0.000291552734375
21.346,-0.00030805661010742185,-0.0003388183288574219,-8.8525390625e-05,0.000143798828125,-4.2138671875e-05,5.9814445495605467e-05,2.0751953124999998e-05,0.00028774414062499997
21.348,-0.0003083007507324219,-0.00033398434448242187,-8.857421874999999e-05,0.00014238281249999999,-4.423827743530273e-05,5.722655868530273e-05,1.9140623092651368e-05,0.00028564453125
21.35,-0.0003058593444824219,-0.0003294921569824219,-8.193359375e-05,0.00014804687499999999,-3.8476554870605465e-05,6.25e-05,2.51953125e-05,0.00029208984375
21.352,-0.00032231442260742185,-0.0003393066101074219,-8.745117187499999e-05,0.000144287109375,-4.3310546875e-05,5.795897674560547e-05,2.0556638717651368e-05,0.000288330078125
21.354,-0.0003146484069824219,-0.0003289062194824219,-7.626953125e-05,0.00015742187499999998,-3.0957029342651364e-05,7.080077362060547e-05,3.291015625e-05,0.000300390625
21.356,-0.00030639645385742187,-0.00033159176635742186,-7.3388671875e-05,0.000158349609375,-2.8271482467651365e-05,7.436522674560547e-05,3.7060543060302735e-05,0.000303857421875
21.358,-0.0003024413757324219,-0.00033671871948242184,-7.412109375e-05,0.0001501953125,-2.9101560592651365e-05,6.933592987060547e-05,3.4960933685302736e-05,0.00030126953125
21.36,-0.00030756832885742185,-0.00034487301635742186,-8.647460937499999e-05,0.000138330078125,-4.0673828125e-05,5.6689445495605465e-05,2.3193357467651365e-05,0.00028872070312499997
21.362,-0.00030014645385742186,-0.00032817379760742186,-8.032226562499999e-05,0.00014780273437499998,-3.3642578125e-05,6.606444549560546e-05,3.1005857467651366e-05,0.000295361328125
21.364,-0.00031528317260742187,-0.00033403317260742186,-8.7353515625e-05,0.000140087890625,-4.2626953125e-05,5.7666007995605466e-05,2.1630859375e-05,0.000285205078125
21.366,-0.00031650387573242184,-0.00033994137573242186,-9.08203125e-05,0.00013896484374999998,-4.9609367370605466e-05,5.478515625e-05,1.396484375e-05,0.0002802734375
21.368,-0.00031381832885742187,-0.00034213864135742184,-8.9208984375e-05,0.00014165039062499998,-4.4482421875e-05,5.893553924560547e-05,1.9970703125e-05,0.000285009765625
21.37,-0.0003048339538574219,-0.00034262692260742184,-7.6416015625e-05,0.00015297851562499998,-3.2568359375e-05,6.909178924560547e-05,3.0224607467651367e-05,0.000294384765625
21.372,-0.0003216308288574219,-0.00036157223510742187,-8.979492187499999e-05,0.00014018554687499998,-4.6240230560302734e-05,5.424804306030273e-05,1.4501952171325683e-05,0.00027788085937499997
